,Ticker,Tweets,Time
213,TSLA,BREAKING: All new Model S and Model X orders now come with ⚡ free ⚡ unlimited ⚡ Supercharging ⚡,2019-08-03 15:22:37
214,TSLA,"Well, consider it mentioned.",2019-08-02 19:37:00
215,TSLA,Did we mention that Mobile Service is currently in 26 countries and expanding? https://t.co/uFlRwuhs9s,2019-08-02 19:36:38
216,TSLA,@martenbjork feels like there should be orchestral music,2019-08-02 10:29:43
217,TSLA,"🔐 PIN verification before driving
🛡 Sentry Mode for 360-degree monitoring
🤳 Mobile app access to keep tabs on your car",2019-08-02 01:43:43
218,TSLA,"Tesla: 1
Thieves: 0

https://t.co/5tKxxeHMmH",2019-08-02 01:43:10
219,TSLA,@BosnieYT @FabianoCaruana the slowest clap,2019-08-01 18:33:42
220,TSLA,@z34L0T @FabianoCaruana that escalated quickly?,2019-08-01 18:25:58
221,TSLA,@59ekim @FabianoCaruana We were hoping for Deep Blue but we got a kind of weak turquoise,2019-08-01 18:01:35
222,TSLA,"Well it seems we can't beat the... *checks notes* ...number 1 chess player in the US. Yet.

Thank you for a very enjoyable game, @FabianoCaruana https://t.co/NIz3GnMWo0",2019-08-01 17:45:53
223,TSLA,@RamLover69 how many drop bears can it handle,2019-07-30 15:18:36
224,TSLA,@R52Shru No but they spin the opposite direction upon impact,2019-07-30 07:41:37
225,TSLA,@AshaSaunders20 @elonmusk (...and it didn't happen by accident),2019-07-30 07:31:19
226,TSLA,"Australia and New Zealand: welcome to the ⭐️⭐️⭐️⭐️⭐️ safety rating club!
 
Australia’s New Car Assessment Program just gave Model 3 a perfect 5-star rating for our Aussie and NZ owners. https://t.co/Q0v2refbHi",2019-07-30 04:37:23
227,TSLA,@vincent13031925 Go big or go mega,2019-07-29 21:47:50
228,TSLA,"When you need to stabilize and balance an entire region's electrical grid, size matters: https://t.co/YUCyS1VC4W",2019-07-29 21:39:58
229,TSLA,@DMC_Ryan Immortalization on https://t.co/Lo5HcsjMDu is their due reward,2019-07-29 12:32:51
230,TSLA,"Bring it on, @FabianoCaruana
 
*mild sense of panic* https://t.co/cTsmT5t5aM",2019-07-26 18:09:35
231,TSLA,@wcycle17 you can only play in park :),2019-07-26 17:48:54
232,TSLA,"@slye ✔️ Dog Mode
✔️ Chess
❌ steady supply of pizza

so close",2019-07-26 17:34:46
233,TSLA,@rohinmishra that's laudable,2019-07-26 17:24:47
234,TSLA,and now you can double the fun with up to two game controllers for Beach Buggy Racing 🎮 🎮,2019-07-26 17:20:08
235,TSLA,"When your car can do zero-to-sixty faster than you can make your next move, we call that a checkmate.

Chess begins rolling out to the Tesla Arcade globally today 🤠♟ https://t.co/cNRf3kAtAA",2019-07-26 17:18:58
236,TSLA,2012 called. It wants its range anxiety back. https://t.co/Afy8JFmJtb,2019-07-25 22:52:35
237,TSLA,"Kettering.

People of the UK.

It's over 30°C and now is your time to use that thing - the sun - which is out - to POWER YOUR HOME.

https://t.co/7QXQqwXaMF https://t.co/ocR1T2cOma",2019-07-23 16:49:41
238,TSLA,@ron_kerensky There's always just the temperature control function ;),2019-07-23 14:15:16
239,TSLA,@TmarTn @Chaosxsilencer bump,2019-07-23 13:19:28
240,TSLA,@bhaviland we're your new family now Britanny hope you like batteries,2019-07-23 12:12:52
241,TSLA,We have truly cornered the farting car market. https://t.co/iZOmwLKM1m,2019-07-21 19:13:20
242,TSLA,"@DMC_Ryan you just got the best job there is - one of the rarest and most precious, something cherished by all nations - Being A Nice Person On Twitter",2019-07-18 21:42:11
243,TSLA,"@DMC_Ryan you want our job, Ryan? Because this is how you get our job.",2019-07-18 21:35:35
244,TSLA,oh and also we forgot to mention it’s under the 🎡🎡🎡🎡 @HighRollerVegas 🎡🎡🎡🎡,2019-07-18 21:25:26
245,TSLA,"V3 supercharging means: 

⚡ Faster charging 

🗺️ Easier journeys 

Accelerating the world’s transition to sustainable energy 🌎 🌍 🌏",2019-07-18 21:25:26
246,TSLA,"This beautiful beast of a location collects solar energy, stores it in Powerpack batteries and uses it to charge your Tesla — and it can take more than 1500 of you every day at this site.",2019-07-18 21:25:25
247,TSLA,"V3 SUPERCHARGER 
I 
V 
A 

L 
A 
S 

V 
E 
G 
A 
S https://t.co/4jk4CS2LRT",2019-07-18 21:25:24
248,TSLA,"ICYMI: The official Tesla line is that hotdogs are definitely not sandwiches. 

An interview with @elonmusk: https://t.co/txXt1SdlXW",2019-07-18 18:26:56
249,TSLA,@nikkijumper Glad you're safe Nikki!,2019-07-17 11:09:55
